Media Name,Publish Date,Title
washingtontimes.com,2023-11-25,"Israel-Hamas hostage deal to resume after Qatar, Egypt intervene"
washingtonpost.com,2023-11-25,Lebanese residents of border towns come back during a fragile cease-fire between Hamas and Israel
washingtontimes.com,2023-11-25,Palestinian militants kill 2 alleged informers for Israel and mob drag
nytimes.com,2023-11-25,Here’s what we know about the Israeli hostages released on Saturday.
washingtonpost.com,2023-11-25,Palestinian militants kill 2 alleged informers for Israel and mob drags bodies through camp alleys
washingtonpost.com,2023-11-25,"For released Palestinian prisoners, a complicated homecoming"
nytimes.com,2023-11-25,"Amid Hostage Releases, Israel Faces Dilemma Over Resuming the War"
nytimes.com,2023-11-25,Thailand identifies citizens released from Gaza and raises number thought to be still held.
foxnews.com,2023-11-25,Biden tries to hide away in Nantucket but can't escape pro-Palestinian protesters
washingtonpost.com,2023-11-25,"Israel and Hamas complete 2nd day of swaps after tense delay, as Gaza cease-fire holds"
washingtonpost.com,2023-11-25,Hamas delay in releasing Israelis underscores fragility of Gaza deal
nypost.com,2023-11-25,"Argentina’s President Javier Milei embraces Israel, Judaism"
nytimes.com,2023-11-25,The Israeli hostages freed on Friday begin to reunite with their families.
cnn.com,2023-11-25,"November 25, 2023 Israel-Hamas war"
washingtonpost.com,2023-11-25,Pause brings new perils as Gazans seek family and safety
nytimes.com,2023-11-25,Israeli hostages and their families rejoiced after Friday’s release from Gaza captivity.
nypost.com,2023-11-25,Mayor Eric Adams rips ‘vile show of antisemitism’ at NYC school where ‘radicalized’ riot forced pro-Israel teacher to hide
nypost.com,2023-11-25,Members of Congress blast joint chiefs chair for Israel comments
nytimes.com,2023-11-25,"More aid flows into Gaza during cease-fire, but still falls far short of needs."
nytimes.com,2023-11-25,Israel-Hamas War: Second Round of Hostage-Prisoner Release Appears to Be Moving Forward
foxnews.com,2023-11-25,Trump blasts American leaders as no US citizens are among Hamas hostages recently released
foxnews.com,2023-11-25,USC moves Jewish professor to remote teaching after he said Hamas 'murderers' 'should be killed'
washingtontimes.com,2023-11-25,I’m grateful for Israel’s Christian allies
nypost.com,2023-11-25,Miss Universe judge hit with death threats after debate against Palestinian activist: ‘You will be killed’
washingtontimes.com,2023-11-25,"Hamas accuses Israel of violating cease-fire agreement, delays second"
foxnews.com,2023-11-25,Israel-Hamas war: Identities of 13 recently-released Israeli hostages revealed
nytimes.com,2023-11-25,A disfigured woman whose case has become well known is among the Palestinians released.
nypost.com,2023-11-25,"Disney Channel actress, activist, arrested for vandalizing Israeli company’s offices"
washingtonpost.com,2023-11-25,17 hostages and 39 Palestinian prisoners released in second exchange
nytimes.com,2023-11-25,Israeli hostages and their families rejoice after their release from Gaza captivity.
nypost.com,2023-11-25,"Israeli husband, dad hugs wife and young daughters in tearful reunion"
nytimes.com,2023-11-25,Israel has vowed to continue its invasion after the truce ends. Could that change?
washingtontimes.com,2023-11-25,Gaza receives 200 trucks of humanitarian aid amid cease-fire
nypost.com,2023-11-25,Second group of Israeli hostages free after Hamas delay
washingtonpost.com,2023-11-24,"10 Thai nationals, 1 Filipino released from Gaza, officials say"
nypost.com,2023-11-24,‘Just thankful’: 24 hostages freed in Israel-Hamas temporary truce
nypost.com,2023-11-24,Jewish family of unreleased Hamas teen hostage say he’s in danger and they remain ‘anxious and afraid’
washingtonpost.com,2023-11-24,Friday briefing: Pause in fighting in Gaza; Eric Adams; Oscar Pistorius parole; NFL results; Black Friday; and more
washingtonpost.com,2023-11-24,"Hamas releases 10 Thai hostages, 4 of whom had not been listed as abducted"
nytimes.com,2023-11-24,Israel-Hamas War: First Hostages Are Released; Truce Holds as More Aid Enters Gaza
nypost.com,2023-11-24,NYC woman Alana Zeitchik’s two cousins among Israeli hostages freed by Hamas
foxnews.com,2023-11-24,New York public library defaced by pro-Palestinian protesters in 'shameful act of vandalism'
nypost.com,2023-11-24,Elon Musk to reportedly visit Israel after antisemitism controversies
nypost.com,2023-11-24,First hostage release brings fresh proof that Hamas must be destroyed
cnn.com,2023-11-24,Hostage release expected in coming hours as Israel-Hamas truce believed to be holding
foxnews.com,2023-11-24,Netanyahu adviser explains why he's 'not surprised' Americans weren't among Hamas hostages released
foxnews.com,2023-11-24,"Hamas expected to release 50 women, children held captive amid temporary cease-fire"
nytimes.com,2023-11-24,The cease-fire deal allows for fuel trucks to enter Gaza daily during the pause.
nytimes.com,2023-11-24,Joy and grief as a Palestinian mother waits to reunite with her daughter.
nytimes.com,2023-11-24,"In West Bank, Cheers and Worries After Prisoners Are Released"
foxnews.com,2023-11-24,"Hamas releases 13 Israeli hostages, 11 others as cease-fire holds"
foxnews.com,2023-11-24,WATCH LIVE: Awaiting hostage release of 13 women and children in Gaza
foxnews.com,2023-11-24,Evening Edition: First Set of Hostages Released In Israel-Hamas Deal
nypost.com,2023-11-24,"Israeli great-grandma, 85, who was taken hostage by Hamas on golf cart among those freed"
foxnews.com,2023-11-24,Israeli hostages released by Hamas arrive in Egypt
washingtontimes.com,2023-11-24,Families of hostages not slated for release from Gaza during current t
washingtonpost.com,2023-11-24,Elation and relief for some families as some Israeli hostages are freed
washingtonpost.com,2023-11-24,"Israel summons Spanish, Belgian ambassadors following criticism during visit to Rafah"
washingtontimes.com,2023-11-24,At least 10 Thai hostages released by Hamas
nypost.com,2023-11-24,Israel-Hamas temporary truce goes into effect as 25 hostages now expected to be freed Friday
nypost.com,2023-11-24,Biden admits ‘we don’t know’ when Hamas will free American hostages: ‘Expecting it to occur’
nypost.com,2023-11-24,"In Israel, a long wait of hope and fear to see if their children will be freed from hell"
washingtonpost.com,2023-11-24,Palestinian families rejoice over release of minors and women in wartime prisoner swap
nytimes.com,2023-11-24,Hundreds gather for the release of inmates and detainees from a West Bank prison.
foxnews.com,2023-11-24,'I will be haunted forever’: Israel’s horrific video of Hamas atrocities leaves viewers shocked and sickened
washingtonpost.com,2023-11-24,Families of hostages not slated for release from Gaza during current truce face enduring nightmare
washingtontimes.com,2023-11-24,"Hamas frees first batch of hostages under truce, including 13 Israelis"
washingtontimes.com,2023-11-24,Biden doesn’t know when Hamas will free American hostages in Gaz
washingtonpost.com,2023-11-24,Readers critique The Post: The March for Israel wasn’t a local story
washingtonpost.com,2023-11-24,"On Day One of Gaza cease-fire, Hamas and Israel carry out first swap of hostages and prisoners"
nytimes.com,2023-11-24,N.Y.P.D. Detains 34 Pro-Palestinian Protesters at Macy’s Parade
washingtonpost.com,2023-11-24,"34 pro-Palestinian protesters arrested for disrupting Macy’s parade, police say"
nypost.com,2023-11-24,"Around 2K pro-Palestinian protesters demand ‘permanent end to occupation’ of Gaza, dismantling of Israeli government in NYC’s Washington Square Park"
foxnews.com,2023-11-24,Biden unsure when American hostages will be freed by Hamas: 'We don't know'
foxnews.com,2023-11-24,Several Hamas hostages released to Red Cross
nytimes.com,2023-11-24,Israel says it has destroyed a tunnel underneath Al-Shifa Hospital.
nytimes.com,2023-11-24,Israel issues guidelines for how to receive freed child hostages.
nytimes.com,2023-11-24,"In a Poignant Moment, Israelis Welcome Some Hostages Home"
nytimes.com,2023-11-24,Israel pummels northern Gaza amid the countdown to a brief cease-fire.
washingtontimes.com,2023-11-24,"Israel summons Spanish, Belgian ambassadors following criticism during"
cnn.com,2023-11-24,"November 24, 2023 Israel-Hamas war"
nytimes.com,2023-11-23,More than 100 bodies are delivered to a mass grave in southern Gaza.
washingtontimes.com,2023-11-23,Virginia AG Miyares examines scene in Israel of Hamas’ rampage f
nytimes.com,2023-11-23,"Israel-Hamas War: Cease-Fire Will Begin Friday Morning, Qatar Says"
washingtonpost.com,2023-11-23,"Qatar says Gaza cease-fire will begin Friday morning, with aid to follow 'as soon as possible'"
washingtonpost.com,2023-11-23,"Gaza has become a moonscape in war. When the battles stop, many fear it will remain uninhabitable"
washingtonpost.com,2023-11-23,Hezbollah fires rockets at north Israel after an airstrike kills 5 of the group's senior fighters
nytimes.com,2023-11-23,Israel pummels northern Gaza amid the countdown to a brief cease-fire.
nypost.com,2023-11-23,Israel may ‘intensify’ bombardment before cease-fire as Hamas morale plummets
cnn.com,2023-11-23,"November 23, 2023 Israel-Hamas war"
nypost.com,2023-11-23,Wake Forest University’s Hamas-backing prof has some sense of ‘privilege’ after she’s fired for dance party ‘shoot up’ remarks
nytimes.com,2023-11-23,Israel has made lopsided prisoner swaps before.
washingtontimes.com,2023-11-23,"Dear media, Hamas couldn’t do it without you"
nypost.com,2023-11-23,500 German police raid properties of Hamas supporters throughout the country
washingtontimes.com,2023-11-23,Biden’s Global Media CEO warns VOA over activism in Israel cover
washingtonpost.com,2023-11-23,Hamas releases first Israeli and Thai hostages in exchange for Palestinian prisoners amid pause in fighting
cnn.com,2023-11-23,"November 23, 2023 Israel-Hamas war"
foxnews.com,2023-11-23,"Israel and Hamas cease-fire begins, Biden campaign guide to conservative rhetoric and more top headlines"
nypost.com,2023-11-23,Pro-Palestinian protesters pass out ‘Killed by Israel’ posters during Macy’s Thanksgiving Day Parade
washingtontimes.com,2023-11-23,"Qatar says Gaza cease-fire will begin Friday morning, with aid to foll"
nypost.com,2023-11-23,"Pro-Palestinian protesters glue their hands to 6th Avenue, disrupting Macy’s Thanksgiving Day Parade"
foxnews.com,2023-11-23,"German police raid homes connected to Hamas, pro-Palestinian groups"
washingtontimes.com,2023-11-23,"Hostages in Gaza set to be released Friday after Hamas, Israel agree t"
washingtontimes.com,2023-11-23,Pro-Palestinian protesters arrested after disrupting Macy’s Than
foxnews.com,2023-11-23,Pro-Palestinian protesters disrupt Macy's Thanksgiving Day Parade in New York City
nypost.com,2023-11-23,This is the first meal the Israeli hostages will eat once freed
washingtonpost.com,2023-11-23,Thousands led by Cuba's president march in Havana in solidarity with Palestinian people
nypost.com,2023-11-23,"Tlaib’s anti-Israel hostility: Letters to the Editor — Nov. 24, 2023"
washingtonpost.com,2023-11-23,What we know about Hamas hostage releases in the Israel-Gaza deal
washingtonpost.com,2023-11-23,Thursday briefing: Gaza hostage release deal; Rainbow Bridge crash; Geert Wilders; Thanksgiving football games; and more
washingtonpost.com,2023-11-23,"After day of delay, pause in Gaza fighting, hostage release set for Friday"
foxnews.com,2023-11-23,Fetterman leaves far-left activists fuming over his pro-Israel stance: 'Shocked by the level of disdain'
washingtontimes.com,2023-11-23,Hundreds of German police raid properties of Hamas supporters in Berli
washingtonpost.com,2023-11-23,‘Scream’ actress Melissa Barrera defends Israel-Gaza posts
nytimes.com,2023-11-23,Israeli forces detained the head of Al-Shifa Hospital as he was evacuating to the south.
nytimes.com,2023-11-23,Here’s a closer look at the deal between Israel and Hamas.
nytimes.com,2023-11-23,Gazans anticipate a long night of attacks before a pause in fighting takes effect in the morning.
nypost.com,2023-11-23,Israel and Hamas to begin four-day ceasefire early Friday to release hostages
nypost.com,2023-11-22,‘Missing Cow’ posters appearing to mock Israeli hostages plastered around UPenn
nytimes.com,2023-11-22,Will Israelis and Palestinians See Peace in Thomas Friedman’s Lifetime
washingtonpost.com,2023-11-22,"Israel-Gaza war: Hostages held in Gaza won’t be released until Friday, Israeli official says"
nytimes.com,2023-11-22,Israel-Hamas War: Israel Says No Hostage Release or Pause in Fighting Before Friday
foxnews.com,2023-11-22,Israel-Hamas cease-fire details: What we know about hostage exchange deal
foxnews.com,2023-11-22,"Why Israel Accepted the Hostage Deal and Cease-Fire, Under Pressure from Biden"
nypost.com,2023-11-22,First look inside Hamas’ terror tunnels beneath Gaza’s al-Shifa Hospital and recovered arms cache revealed
washingtontimes.com,2023-11-22,Israel unveils what it claims is a major Hamas militant hideout beneat
washingtontimes.com,2023-11-22,My pro-Israel op-ed was censored by Big Tech
nytimes.com,2023-11-22,1973: Israel Accepts Egypt’s Request on Small Issue
